group,pathway,fgsea.FDR,fgsea.ES,fgsea.NES,fgsea.size,fgsea.FC,fgsea.leadingEdge,gage.FDR,gage.geomean,gage.statmean,gage.size,gage.FC
TBinLTBI,BIOCARTA_BARRESTIN_SRC_PATHWAY,0.8431470056412106,0.37395390058134603,0.8842245514486503,15,up,KCNA3;KCNA2;PLCB1;FGR,0.8187056344570961,0.5382946757271594,-0.09701052371691876,15,up
TBinLTBI,BIOCARTA_BBCELL_PATHWAY,0.06264165321665717,0.7591847135785015,1.6759213019087178,11,up,FASLG;CD40;FAS;CD40LG;CD28,0.3193254649520534,0.05516683078239308,1.675039300819276,11,up
TBinLTBI,BIOCARTA_BCELLSURVIVAL_PATHWAY,0.2547663182555794,0.6157967472694044,1.4560687876001486,15,up,CASP7;JUND;CASP3;XIAP;FOS;BIRC5,0.5704400060020448,0.20806358674245956,0.8281060908395974,15,up
TBinLTBI,BIOCARTA_BCR_PATHWAY,0.9205471949229789,0.2888954717133576,0.8003495912453518,32,up,JUN;PPP3CC;NFATC2;PLCG1;CD79A;SOS1;ELK1;FOS,0.8771528149749094,0.6457554946067694,-0.3756492371131399,32,up
TBinLTBI,BIOCARTA_BIOPEPTIDES_PATHWAY,0.919258882290129,-0.2621229858024831,-0.8145095451372623,25,down,MAPK14;PRKCA;CDK5;MAPK3;CALM2;GRB2;CALM3;GNA11;HRAS;PRKCB,0.8968515852104085,0.6849567654668812,-0.4847811742618185,25,up
TBinLTBI,BIOCARTA_BLYMPHOCYTE_PATHWAY,0.17374204186621972,0.658788047982911,1.5345199034771133,14,up,ICAM1;CD40;CD80;CR2,0.5559351523319418,0.19490405333109365,0.8758723529443377,14,up
TBinLTBI,BIOCARTA_BOTULIN_PATHWAY,0.8689176123239807,0.6055334885632105,0.8967776153747644,2,up,STX1A;VAMP2,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_BTG2_PATHWAY,0.32706715100286593,0.6706749789670041,1.4109456654520947,9,up,BTG1;HOXB9;CCND1;BTG2;CHAF1B,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_CACAM_PATHWAY,0.816100022196269,-0.3851353015902229,-0.9034279876137016,9,down,CAMK1;CAMKK1;CALM2;CALM3,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_CALCINEURIN_PATHWAY,0.7777938767033308,0.3981076472690268,0.9654374998835122,17,up,CDKN1A;PPP3CC;NFATC2;PLCG1,0.7897679517092314,0.4684872318853779,0.07969819908282855,17,up
TBinLTBI,BIOCARTA_CARDIACEGF_PATHWAY,0.3387410053677718,0.5968784118545195,1.3903133272544268,14,up,EDN1;NFKB1;JUN;RELA;EGF;ADAM12;PLCG1;FOS,0.4331334787849243,0.10824214387336009,1.2773772986932388,14,up
TBinLTBI,BIOCARTA_CARM_ER_PATHWAY,0.9110617202727991,-0.266746867556222,-0.8227573520254282,24,down,PPARGC1A;MEF2C;HDAC3;BRCA1;CARM1;HDAC2,0.9285426813539047,0.76233350948242,-0.7200575697487518,24,up
TBinLTBI,BIOCARTA_CARM1_PATHWAY,0.6706512617999769,-0.42881097222479747,-1.0739790853454008,11,down,RXRA;RARA;CARM1;PRKAR2A;PRKAR2B,0.9325426972255623,0.77484580601283,-0.7718917934857601,11,up
TBinLTBI,BIOCARTA_CASPASE_PATHWAY,0.15311132458106522,0.5980156954486401,1.5332566298320587,22,up,LMNB1;BIRC3;PRF1;GZMB;CASP7;CASP4;CASP1;CASP3;XIAP;CASP10;BIRC2;CASP8,0.406501558185954,0.0953086377282424,1.3305571145797344,22,up
TBinLTBI,BIOCARTA_CB1R_PATHWAY,0.6740483915890166,-0.5261286514324336,-1.0912972263573992,6,down,FAAH;CNR2;PLD2;PLD3,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_CBL_PATHWAY,0.7370303905367015,0.46183627937302496,1.019516390085329,11,up,PDGFRA;MET;EGF,0.7897679517092314,0.48187395591034,0.04607225433749776,11,up
TBinLTBI,BIOCARTA_CCR3_PATHWAY,0.7266491012015731,-0.3712042133305816,-1.0102498534074236,15,down,PRKCA;MAPK3;GNAQ;HRAS;PRKCB;MAPK1;LIMK1;CCR3,0.9729609469644237,0.8729078331312449,-1.1693366203535098,15,up
TBinLTBI,BIOCARTA_CCR5_PATHWAY,0.730166582579304,0.4247380574003747,1.0300180141098747,17,up,CCL4;JUN;PLCG1;CCR5;FOS,0.663340837193941,0.2998927708149344,0.5319751666617059,17,up
TBinLTBI,BIOCARTA_CD40_PATHWAY,0.006124688321890903,0.8153864552960032,1.8992857391818152,14,up,NFKBIA;TNFAIP3;DUSP1;CD40;NFKB1;CD40LG;RELA,0.17118264396272975,0.017994519246539227,2.2237154813833446,14,up
TBinLTBI,BIOCARTA_CDC25_PATHWAY,0.43648392722187057,0.6398638939022392,1.3080066241752348,8,up,CDK1;CDC25C;WEE1;CDC25A;CHEK1,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_CDC42RAC_PATHWAY,0.7298821113459903,0.5109023681933796,1.04438410773316,8,up,PDGFRA;WASL;PIK3CA,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_CDK5_PATHWAY,0.5830857304936635,0.5340996630291932,1.1790398128456738,11,up,EGR1;MAP2K1,0.7897679517092314,0.4740642094963655,0.06606819414257264,11,up
TBinLTBI,BIOCARTA_CDMAC_PATHWAY,0.14925291291553072,0.6457810337461268,1.5470769401931734,16,up,TNF;NFKBIA;NFKB1;JUN;RELA;PLCB1,0.3800870316565155,0.07921375065601963,1.4584339210659627,16,up
TBinLTBI,BIOCARTA_CELL2CELL_PATHWAY,0.7747330904482813,0.4496727374055205,0.9723761741599006,10,up,ACTN2;LRRTM2;BCAR1;ACTN3,0.711463299561601,0.3587433282148285,0.36776961576364287,10,up
TBinLTBI,BIOCARTA_CELLCYCLE_PATHWAY,0.02928806223075196,0.6764091662458501,1.7538772759182073,23,up,CCNA1;CDKN1A;CDKN2B;CCND2;CDKN2A;CDK1;CCND1;CDC25A;CDK6;E2F1;CDK2;CDKN2D;CCNB1;CDKN1B,0.15030242247947795,0.014295209020574504,2.264777652905418,23,up
TBinLTBI,BIOCARTA_CERAMIDE_PATHWAY,0.5804274258809682,0.4587128548820074,1.1624296702146735,21,up,NFKB1;RELA;BCL2;RIPK1;TRAF2;CASP8;TRADD,0.6584082582379969,0.2892002574410512,0.5603623852333628,21,up
TBinLTBI,BIOCARTA_CFTR_PATHWAY,0.9333789044348711,0.3532574102423802,0.743172218140615,9,up,ADRB2;PRKACB;PRKAR1B;EZR;PRKAR1A,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_CHEMICAL_PATHWAY,0.8881146064096884,0.33810612746903435,0.8296050275424872,18,up,BCL2;CASP7;STAT1;CASP3,0.8753492021971511,0.6397989498468317,-0.36101925218362313,18,up
TBinLTBI,BIOCARTA_CHREBP_PATHWAY,0.7586889489481177,0.4161617596351248,0.9969853991946498,16,up,ACSM1;ACSBG1;PRKAG2;PRKACB;PRKAR1B,0.714295058682173,0.3613915127793261,0.35835362837146995,16,up
TBinLTBI,BIOCARTA_CIRCADIAN_PATHWAY,0.6544287014095149,0.5923391370290951,1.1335395101198602,6,up,CSNK1E;CRY1;PER1;ARNTL,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_CK1_PATHWAY,0.9333789044348711,0.33388656634787306,0.752547835660294,12,up,PLCB1;PPP1R1B;PRKACB;PRKAR1B,0.7897679517092314,0.4667433161847395,0.08452622398972592,12,up
TBinLTBI,BIOCARTA_CLASSIC_PATHWAY,0.2071045280640388,0.6836439406721158,1.5091629515202916,11,up,C4B;C1S;C4A;C1R;C4B_2,0.3747701818442742,0.07707796244512038,1.4815179301027614,11,up
TBinLTBI,BIOCARTA_COMP_PATHWAY,0.22281041357566764,0.6393746261384906,1.4893000754822476,14,up,C4B;CFB;C1S;C4A;C1R;C4B_2,0.4040824705898926,0.09383853669589297,1.353142092267364,14,up
TBinLTBI,BIOCARTA_CPSF_PATHWAY,0.53713836823952,-0.5151545637292664,-1.208419609675584,9,down,CSTF1;CSTF2;CPSF2;CPSF1;CPSF3;CPSF4,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_CREB_PATHWAY,0.5633449759685295,-0.38642048197209033,-1.1538000783902125,21,down,MAPK14;PRKCA;MAPK3;RPS6KA1;GRB2;PRKAR2A;HRAS;PRKAR2B;PRKCB;ADCY1,0.9807391069791577,0.9039034905547307,-1.3300452230763975,21,up
TBinLTBI,BIOCARTA_CREM_PATHWAY,0.6917362100081733,0.6803831391112728,1.104405974392095,3,up,CREM;ADCY1;XPO1,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_CSK_PATHWAY,0.8316717316936257,0.358145626490972,0.9075810674584561,21,up,CD247;CD3E;ZAP70;PRKACB;PRKAR1B;CD3D;CD3G;LCK;CREBBP;PRKAR1A;PTPRC;HLA-DRA,0.6995979324481921,0.34442850765958544,0.4040577550104554,21,up
TBinLTBI,BIOCARTA_CTBP1_PATHWAY,0.5675065338075178,0.5862508369681955,1.198411076934172,8,up,CDH1;ZEB1;NOS1,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_CTCF_PATHWAY,1,-0.1961373358973597,-0.604968435410853,24,down,TGFBR1;SMAD5;PTEN;TGFBR2;TP53,0.8758848586998134,0.6417017497695616,-0.3654818318133735,24,up
TBinLTBI,BIOCARTA_CTL_PATHWAY,0.11743947636246475,0.6935961882167843,1.5938772786193447,13,up,ICAM1;FASLG;FAS;PRF1;GZMB;CD247;CD3E;CD3D;CD3G;HLA-A,0.11508992007716382,0.008208916388559495,2.5847350256688593,13,up
TBinLTBI,BIOCARTA_CTLA4_PATHWAY,0.02604098118859062,0.6886531467957777,1.7656426261307374,22,up,IL2;ICOS;CD80;CTLA4;ITK;CD247;CD28;CD3E,0.2338031694062701,0.029813109810031706,1.948344291564776,22,up
TBinLTBI,BIOCARTA_CXCR4_PATHWAY,1,0.25953250305920156,0.6368103144428189,18,up,NFKB1;RELA;PLCG1;BCAR1,0.8230030205419278,0.5495463496397425,-0.12544871332953225,18,up
TBinLTBI,BIOCARTA_CYTOKINE_PATHWAY,0.003753245988710173,0.8900015696903734,2.1583129493456616,17,up,IFNG;IL2;IFNB1;IL6;TNF;IFNA1;IL1A;CXCL8;IL3;IL15,0.010871925914270336,2.3024462079815848e-4,4.213867961954496,17,up
TBinLTBI,BIOCARTA_D4GDI_PATHWAY,0.42334309277388776,0.5847046947423781,1.3178674941666835,12,up,PRF1;GZMB;JUN;CASP1;CASP3;CASP10;CASP8,0.4723573281420981,0.13125834346910223,1.1500503719989852,12,up
TBinLTBI,BIOCARTA_DC_PATHWAY,0.003753245988710173,0.7862139493244462,1.8835075784158553,16,up,CSF2;IFNG;IFNB1;IFNA1;IL3;CD40;CD7;TLR7;CD2;IL5;IL13,0.0636138878847598,0.0032272127766034453,3.0760050653722826,16,up
TBinLTBI,BIOCARTA_DEATH_PATHWAY,0.01615747646332849,0.6652206132334547,1.8064302587715813,29,up,TNFSF10;NFKBIA;NFKB1;BIRC3;RELA;BCL2;CASP7;CFLAR;TNFRSF25;RIPK1;CASP3;XIAP;CASP10;BIRC2;TRAF2;CASP8;GAS2;TRADD,0.13540011026552323,0.010643884353596882,2.3706120904849213,29,up
TBinLTBI,BIOCARTA_DICER_PATHWAY,0.9875758848245304,-0.31954534904024295,-0.6288955025070517,5,down,AGO1;AGO4,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_DNAFRAGMENT_PATHWAY,0.3387410053677718,0.6484289231167183,1.4021682504319823,10,up,GZMB;CASP7;CASP3;TOP2A,0.6244972383115763,0.2508806183556016,0.6858686895265593,10,up
TBinLTBI,BIOCARTA_DREAM_PATHWAY,0.6249441819635315,0.529790003385678,1.145622435490798,10,up,CREM;JUN;FOS;PRKACB;PRKAR1B,0.5929730895512799,0.22620346333470226,0.7680775506028273,10,up
TBinLTBI,BIOCARTA_DSP_PATHWAY,0.09853828481233344,0.7865498834409197,1.6078614023846884,8,up,DUSP2;DUSP8;DUSP1;DUSP4,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_ECM_PATHWAY,1,0.1830636413116226,0.44918002027711196,18,up,FYN;ARHGAP5;MAP2K1;PIK3CA;SHC1;RAF1;ITGB1;ROCK1;DIAPH1,0.8827880278469019,0.6596702127649381,-0.41632858692627517,18,up
TBinLTBI,BIOCARTA_EDG1_PATHWAY,0.6395299193598656,0.4410912564354813,1.1177745692013832,21,up,PDGFRA;PDGFA;PLCB1;SPHK1;ITGB3,0.714295058682173,0.36086922954559286,0.3586562855344828,21,up
TBinLTBI,BIOCARTA_EEA1_PATHWAY,0.4839139274180991,0.6654811350769463,1.2735088949762867,6,up,EGF;TFRC;TF;RAB5A;HGS,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_EFP_PATHWAY,0.6790535132506316,0.4595047908057857,1.086512045755138,15,up,TRIM25;CDK1;CDK6;CDK2;CDK3;ESR1;CCNB1;SMURF1,0.6465430704981876,0.27687881949579607,0.5995794665894741,15,up
TBinLTBI,BIOCARTA_EGF_PATHWAY,0.7244448092573786,0.38692862893740665,1.0288279367442563,26,up,JUN;EGF;STAT1;PLCG1;SOS1;ELK1;FOS;JAK1;STAT3;STAT5A,0.6603756774837141,0.29236298039818204,0.5502588075873007,26,up
TBinLTBI,BIOCARTA_EGFR_SMRTE_PATHWAY,0.7505529073779833,-0.40102303141182005,-0.9779309493438322,10,down,RXRA;MAPK14;MAP3K1;RARA,0.9129511906789345,0.7254662614667371,-0.6106624537838033,10,up
TBinLTBI,BIOCARTA_EICOSANOID_PATHWAY,0.2778794808845742,0.575369960175405,1.4276827364859592,19,up,PTGS2;PTGER3;CYP2J2;PTGER4;PLCB1;PTGIR;EPHX2,0.40979029087539703,0.09813990512738029,1.3255550163870842,19,up
TBinLTBI,BIOCARTA_EIF_PATHWAY,1,0.2433222177766534,0.5829192442757765,16,up,EIF1;EIF5;EEF2;EIF4A2;EIF4E;EIF4A1;EIF2S2;EIF1AX;EIF4G2,0.7970639908403325,0.4986971475600273,0.003300650235406729,16,up
TBinLTBI,BIOCARTA_EIF2_PATHWAY,0.7896395035451399,0.43939881863232017,0.9501597643149229,10,up,EIF2AK2;EIF5;EIF2AK3,0.7788836817478707,0.4434121414011982,0.1445882651410703,10,up
TBinLTBI,BIOCARTA_EIF4_PATHWAY,0.3445518625341156,-0.442865401040923,-1.3495724918019798,23,down,EIF4EBP1;MKNK1;MAPK14;PRKCA;MAPK3;PTEN;PDPK1;PDK2,0.9807391069791577,0.9091119982809629,-1.357781677416132,23,up
TBinLTBI,BIOCARTA_EOSINOPHILS_PATHWAY,0.01615747646332849,0.8276400934310164,1.7896960182089847,10,up,CSF2;IL3;CCL5;IL5,0.3906234489194946,0.08599708151867935,1.4555367207839691,10,up
TBinLTBI,BIOCARTA_EPHA4_PATHWAY,0.452245750978818,0.6571385852314949,1.3026515582562004,7,up,FYN;SELP;RAP1B;EPHA4;EPHB1;ITGB1;LYN,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_EPO_PATHWAY,0.7101730079937599,0.42793796284292585,1.050023813849088,18,up,JUN;JAK2;PLCG1;SOS1;ELK1;FOS;STAT5A;PTPN6;MAPK8;MAP2K1,0.615758443489698,0.24478135490690264,0.6990360428532828,18,up
TBinLTBI,BIOCARTA_EPONFKB_PATHWAY,0.03021647258117445,0.8068822488484159,1.7448090775074132,10,up,NFKBIA;GRIN1;SOD2;CDKN1A;NFKB1;RELA;JAK2;HIF1A,0.09458470397569319,0.005999772372637803,2.812808601819438,10,up
TBinLTBI,BIOCARTA_ERAD_PATHWAY,1,0.22594015354932226,0.5606320785378099,19,up,FBXO2;MAN1A1;EDEM1;CUL1,0.8752336161233907,0.6384245207188901,-0.35809625248727667,19,up
TBinLTBI,BIOCARTA_ERBB3_PATHWAY,0.8339593378908589,-0.4840339085833437,-0.8942417425878995,4,down,NRG1,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_ERBB4_PATHWAY,0.8285631926141629,0.4983198269271354,0.9125908941357475,5,up,NRG2;ADAM17;PSEN1,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_ERK_PATHWAY,1,0.24407140958467544,0.6328585127663678,23,up,PDGFRA;SOS1;ELK1;RPS6KA5;STAT3;MYC,0.8271978555080655,0.5613673414908982,-0.15537226129785828,23,up
TBinLTBI,BIOCARTA_ERK5_PATHWAY,0.8965009588705375,0.3515143098906318,0.8187848983231533,14,up,NTRK1;PLCG1,0.8543310580248872,0.60014023591602,-0.2563244047394063,14,up
TBinLTBI,BIOCARTA_ERYTH_PATHWAY,0.003755859940068572,0.8914773566193861,2.0093032271477993,12,up,CSF2;CSF3;CCL3;IL6;IL1A;IL3,0.10881775225876884,0.007239841469679593,2.8276608449785403,12,up
TBinLTBI,BIOCARTA_ETC_PATHWAY,1,0.2631088204417268,0.5535203509697829,9,up,SLC25A4;SLC25A6;SDHA,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_ETS_PATHWAY,0.3587851719517642,0.5618783944069016,1.3625924446715971,17,up,CSF1;ETS2;JUN;ETS1;ETV3;FOS;E2F1,0.5559351523319418,0.19530685695875316,0.8716513608172465,17,up
TBinLTBI,BIOCARTA_EXTRINSIC_PATHWAY,0.18672993244768238,0.7664878407159986,1.5194155426764187,7,up,F3;F5;TFPI;F2R;SERPINC1,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_FAS_PATHWAY,0.2563571245137778,0.5208444013407131,1.4214957687924934,30,up,FASLG;RIPK2;LMNB1;FAS;JUN;CASP7;CFLAR;CASP3;CASP10;CASP8,0.5369774342935446,0.1737742782200274,0.9472327926299895,30,up
TBinLTBI,BIOCARTA_FBW7_PATHWAY,0.46971346240257433,0.6127521467055872,1.2890893689255238,9,up,E2F1;CDK2;CUL1;FBXW7;SKP1,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_FCER1_PATHWAY,0.8525507374307567,0.3125095106684598,0.890390489009976,38,up,JUN;PPP3CC;NFATC2;PLCG1;FCER1A;SOS1;ELK1;FOS;MS4A2,0.803628195318953,0.5083278895436156,-0.020953717584780977,38,up
TBinLTBI,BIOCARTA_FEEDER_PATHWAY,0.6581118185197176,-0.4849749179773847,-1.0979293907502559,8,down,PYGL;KHK,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_FIBRINOLYSIS_PATHWAY,0.4672532285380333,0.6502074506846957,1.2889119096938033,7,up,SERPINB2;SERPINE1;PLAT;F2R;PLG;F13A1,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_FLUMAZENIL_PATHWAY,0.9918024458741818,-0.3619394402173815,-0.6132262866393019,3,down,GPX1,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_FMLP_PATHWAY,0.3761651773797723,0.47556869454634565,1.3175049371037082,32,up,CAMK1G;NFKBIA;NFKB1;MAP2K3;RELA;PPP3CC;NFATC2;PLCB1;NCF1,0.6581475720341791,0.28846596050309775,0.5609623675774702,32,up
TBinLTBI,BIOCARTA_FOSB_PATHWAY,0.5633449759685295,0.6994380674913859,1.212187980938287,4,up,FOSB;JUND;PPP1R1B,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_FREE_PATHWAY,0.0472341126111294,0.8297503400668125,1.6961715632994656,8,up,TNF;CXCL8;NFKB1;RELA,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_FXR_PATHWAY,0.899720742201682,-0.4179196112029653,-0.7720970674918071,4,down,RXRA,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_G1_PATHWAY,0.0395094892548144,0.631295713320059,1.7035680278093612,28,up,CCNA1;CDKN1A;CDKN2B;SMAD3;CDKN2A;CDK1;CCND1;CDC25A;CDK6;E2F1;CDK2,0.32750256078487894,0.057776959992213515,1.599910624398201,28,up
TBinLTBI,BIOCARTA_G2_PATHWAY,0.510314442311847,0.4694632795439271,1.217282406801184,23,up,CDKN1A;GADD45A;CDK1;CDC25C;WEE1;CDC25A;CHEK1;YWHAQ;CDKN2D;CCNB1,0.5527101755636077,0.18880648073770367,0.8913515150604155,23,up
TBinLTBI,BIOCARTA_GABA_PATHWAY,0.5274672004308361,-0.675520957984131,-1.2480097528505336,4,down,GABARAP;NSF;GPHN,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_GATA3_PATHWAY,0.5546661812962314,0.532200399217984,1.199527920364891,12,up,MAP2K3;NFATC2;GATA3;IL5;IL13;PRKACB;PRKAR1B,0.5100386120237075,0.15976254564880946,1.018730259345946,12,up
TBinLTBI,BIOCARTA_GCR_PATHWAY,0.7512489773010232,0.4134627336050254,1.0026746046324801,17,up,NFKB1;RELA;NR3C1;ADRB2,0.704922416281694,0.35181685492669557,0.38388900542568416,17,up
TBinLTBI,BIOCARTA_GH_PATHWAY,0.713913867622346,0.40070088505955037,1.0389867728238678,23,up,SOCS1;IRS1;JAK2;PLCG1;SOS1,0.7016229493804772,0.3483359717122191,0.3924215508555953,23,up
