group,pathway,fgsea.FDR,fgsea.ES,fgsea.NES,fgsea.size,fgsea.FC,fgsea.leadingEdge,gage.FDR,gage.geomean,gage.statmean,gage.size,gage.FC
TBinLTBI,BIOCARTA_CTL_PATHWAY,0.21658371335504883,0.6590616701309611,1.4952066234628998,13,up,ICAM1;FASLG;GZMB;FAS;PRF1;CD247;CD3E;CD3D,0.1953669038628941,0.02008642582633225,2.170058733391569,13,up
TBinLTBI,BIOCARTA_CTLA4_PATHWAY,0.11453296373934178,0.6253122738638479,1.6192441565491213,22,up,IL2;CD80;ICOS;CTLA4;ITK;CD247;ICOSLG;CD3E;CD3D,0.1858162472748556,0.018411922296018433,2.1567192927101067,22,up
TBinLTBI,BIOCARTA_CXCR4_PATHWAY,1,0.25944853363661685,0.6328163225402313,18,up,NFKB1;RELA;CXCR4;PLCG1;MAP2K1;PIK3CA;CRK;BCAR1;RAF1,0.8051175185442421,0.5600494147471725,-0.15223579586123223,18,up
TBinLTBI,BIOCARTA_CYTOKINE_PATHWAY,0.02914556511481278,0.9366642039094553,2.080179116344622,12,up,IL6;IL1A;TNF;CXCL8;IFNG;IFNB1;IL2;IL15,0.04603655963503789,0.001445951988536985,3.6525067871648664,12,up
TBinLTBI,BIOCARTA_D4GDI_PATHWAY,0.6435749171953068,0.5015775227275405,1.1139222398495328,12,up,GZMB;JUN;PRF1;CASP1;CASP3;ARHGAP5,0.587669066109406,0.2316718478036221,0.7463737058902785,12,up
TBinLTBI,BIOCARTA_DC_PATHWAY,0.0679807395811096,0.767901683075107,1.7053849585279313,12,up,CSF2;IFNG;IFNB1;CD40;CD7;CD2;IL10,0.21196768630049406,0.024510410669525397,2.1645302773128834,12,up
TBinLTBI,BIOCARTA_DEATH_PATHWAY,0.08000818878880368,0.6433259120838566,1.730464911403979,28,up,NFKBIA;NFKB1;BIRC3;TNFSF10;RELA;BCL2;CFLAR;TNFRSF25;CASP7;XIAP;TRAF2;BIRC2;BID;CASP3;RIPK1;TRADD,0.17923957995046214,0.017468614951292125,2.163809001794689,28,up
TBinLTBI,BIOCARTA_DICER_PATHWAY,1,0.3400228793895289,0.6083614319514488,5,up,AGO2;AGO3;DICER1,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_DNAFRAGMENT_PATHWAY,0.625420826171316,0.5397429619950117,1.1483288935918599,10,up,GZMB;HMGB2;CASP7;CASP3,0.631627223439412,0.2821532085914976,0.5876767894024058,10,up
TBinLTBI,BIOCARTA_DREAM_PATHWAY,0.8182716036603931,0.4398019068655868,0.9356995323177868,10,up,CREM;JUN;PRKAR1B;PRKAR1A;PRKACB,0.6603510048293812,0.3142938480764386,0.4921255881007356,10,up
TBinLTBI,BIOCARTA_DSP_PATHWAY,0.12270363681654005,0.7960911156161893,1.5972174591779627,8,up,DUSP2;DUSP8;DUSP1;DUSP4;MAPK8,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_ECM_PATHWAY,1,0.17585422895095965,0.4289229347650025,18,up,FYN;ARHGAP5;MAP2K1;PIK3CA;ITGB1,0.8261598891305493,0.5995208587742453,-0.25452162873437795,18,up
TBinLTBI,BIOCARTA_EDG1_PATHWAY,0.4177176561681583,0.5036820617221054,1.2854206946745288,21,up,PDGFA;ITGB3;PDGFRA;PLCB1;SPHK1;ITGAV;S1PR1,0.5878802374237269,0.23481454556858106,0.73031531561899,21,up
TBinLTBI,BIOCARTA_EEA1_PATHWAY,0.42709999603662163,0.7196634628433325,1.2876059857047095,5,up,EGF;TFRC;RAB5A;HGS,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_EFP_PATHWAY,0.7624888636844971,0.4217232238311781,0.9971753617647358,15,up,TRIM25;CDK1;CDK3;SMURF1;CDK6;CCNB1;CDK7;CDK2;ESR1,0.6446775121515336,0.2973691409974928,0.5388093306323293,15,up
TBinLTBI,BIOCARTA_EGF_PATHWAY,0.9126534344892907,0.3083047419814363,0.8251051392171599,26,up,JUN;ELK1;EGF;SOS1;JAK1;STAT3;MAPK8;PLCG1;STAT5A;MAP2K1;PIK3CA;STAT1,0.6870459892957693,0.35594229685923384,0.3716714689448,26,up
TBinLTBI,BIOCARTA_EGFR_SMRTE_PATHWAY,0.953350683693451,-0.3132563764091633,-0.7526804186821869,10,down,RXRA;MAPK14,0.8820950811983713,0.6916299551205193,-0.5102669134047652,10,up
TBinLTBI,BIOCARTA_EICOSANOID_PATHWAY,0.16526178943616196,0.6378874285551231,1.5832951453138207,19,up,PTGS2;PTGER3;PTGES;PTGER4;CYP2J2;EPHX2;PLCB1;PTGIR,0.3960592704764845,0.09624063057606949,1.3377398409923495,19,up
TBinLTBI,BIOCARTA_EIF_PATHWAY,0.9368204831047073,0.32931435209287585,0.790526075637319,16,up,EIF1;EIF5;EEF2;EIF4A2;EIF2S2;EIF4G2;EIF4A1;EIF4E;EIF1AX;EIF6,0.6984841714794819,0.37244138238147234,0.32911162730420773,16,up
TBinLTBI,BIOCARTA_EIF2_PATHWAY,0.8406785828762657,0.4313885126303887,0.9177996348226038,10,up,EIF5;EIF2AK3;EIF2AK2;EIF2S2,0.7330471669487757,0.4242531640585755,0.19441318624555026,10,up
TBinLTBI,BIOCARTA_EIF4_PATHWAY,0.3653939195815626,-0.43815825407915654,-1.3239475037187658,23,down,PRKCA;MAPK3;MKNK1;EIF4EBP1;MAPK14;PDK2;PRKCB;PDPK1,0.9772233832613292,0.9176420961525552,-1.4160382072432616,23,up
TBinLTBI,BIOCARTA_EOSINOPHILS_PATHWAY,0.04730543863992737,0.86041296369202,1.660007336705188,7,up,CSF2;CCL5,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_EPHA4_PATHWAY,0.318632139567223,0.7091619517562636,1.3681965434088292,7,up,FYN;SELP;RAP1B;EPHA4;LYN;ITGB1,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_EPO_PATHWAY,0.8975978212984099,0.35116054976985983,0.8565094765107044,18,up,JUN;ELK1;SOS1;MAPK8;JAK2;PLCG1;STAT5A;MAP2K1,0.6827746772568459,0.35132147365548555,0.3852812758815986,18,up
TBinLTBI,BIOCARTA_EPONFKB_PATHWAY,0.08743669534443833,0.8023458740923024,1.662644156504772,9,up,SOD2;NFKBIA;NFKB1;CDKN1A;RELA;HIF1A,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_ERAD_PATHWAY,1,0.23534730014739966,0.584153600001371,19,up,EDEM1;FBXO2;CUL1;MAN1A1;UBA2,0.8153215480948381,0.5840940975035076,-0.21440771630925137,19,up
TBinLTBI,BIOCARTA_ERBB3_PATHWAY,0.9500219957298773,0.4412001868317617,0.7460819368636865,4,up,EGF;ERBB3;UBE2D1,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_ERBB4_PATHWAY,0.8846484479296727,0.5012770608280799,0.8968738547161876,5,up,ADAM17;NRG2;PSEN1,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_ERK_PATHWAY,0.7988370036992551,0.367667301738194,0.9570868061567687,23,up,NGFR;PDGFRA;ELK1;SOS1;STAT3,0.6645978067828462,0.3275475814672858,0.44975486495699313,23,up
TBinLTBI,BIOCARTA_ERK5_PATHWAY,1,-0.254307986871068,-0.6835475271312857,14,down,MAPK3;GRB2;RPS6KA1;PIK3CG;AKT1;PIK3R1,0.9092125276079156,0.74984237585598,-0.6846685137845957,14,up
TBinLTBI,BIOCARTA_ERYTH_PATHWAY,0.02914556511481278,0.9376801707154955,2.0515005820679795,11,up,CSF2;CSF3;IL6;IL1A;CCL3,0.15636544664194446,0.013184512112090253,2.5656243503792826,11,up
TBinLTBI,BIOCARTA_ETC_PATHWAY,1,-0.21616683773086837,-0.49936309972316034,9,down,UQCRC1;SDHB,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_ETS_PATHWAY,0.24131226845473194,0.6025660015272182,1.4639573167920095,17,up,CSF1;ETS2;ETV3;JUN;ETS1,0.53607254654707,0.18219462899727012,0.9220256617258802,17,up
TBinLTBI,BIOCARTA_EXTRINSIC_PATHWAY,0.059916376306620216,0.8804124532720541,1.6402992674079544,6,up,F3;TFPI;F5;F2R,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_FAS_PATHWAY,0.4981361289112706,0.438650433601277,1.203133619393609,30,up,RIPK2;FASLG;LMNB1;JUN;FAS;CFLAR;CASP7;CASP3;MAPK8,0.657248750028978,0.30752562761171115,0.5056070178831866,30,up
TBinLTBI,BIOCARTA_FBW7_PATHWAY,0.908518610064922,0.3902955608132188,0.808781666921364,9,up,CUL1;FBXW7;CDK2;SKP1;TFDP1,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_FCER1_PATHWAY,1,0.2375843393371298,0.6800553504390967,38,up,PPP3CC;JUN;NFATC2;ELK1;SOS1;VAV1;MAPK8;MS4A2;LYN;PLCG1;MAP2K1;CALM1;PLA2G4A;PIK3CA,0.7994245314710758,0.5444524573914511,-0.1120758801220591,38,up
TBinLTBI,BIOCARTA_FEEDER_PATHWAY,0.4158502038278173,-0.5794342763781931,-1.298279665104129,8,down,KHK;PYGL,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_FIBRINOLYSIS_PATHWAY,0.18424469958985304,0.7962160070858189,1.4834325982867276,6,up,SERPINB2;SERPINE1;F2R;PLAT,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_FLUMAZENIL_PATHWAY,0.8846484479296727,-0.4966783575962628,-0.8593261225495712,3,down,GPX1,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_FMLP_PATHWAY,0.4025551813236495,0.4640634879037933,1.280241041998771,32,up,CAMK1G;NFKBIA;NFKB1;MAP2K3;PLCB1;PPP3CC;RELA;NFATC2;ELK1,0.5820607861005214,0.21751916879811922,0.7861122401760546,32,up
TBinLTBI,BIOCARTA_FOSB_PATHWAY,0.612773530817009,0.6839119330388898,1.1565143326659848,4,up,FOSB;JUND;PPP1R1B,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_FREE_PATHWAY,0.11086754693624924,0.8214824525335983,1.6481607316763185,8,up,TNF;CXCL8;NFKB1;RELA,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_FXR_PATHWAY,0.8691986831521715,0.5485547779894501,0.9276215728219079,4,up,LDLR;NR1H3;ABCA1,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_G1_PATHWAY,0.17691880329263612,0.5710578923664259,1.5360731264802532,28,up,CCNA1;CDKN1A;CDKN2B;CDK1;CDKN2A;CCND1;SMAD3,0.43325031279222764,0.11913247010224111,1.1926556378972486,28,up
TBinLTBI,BIOCARTA_G2_PATHWAY,0.6948015526191726,0.40476032581383303,1.0481255842415658,22,up,CDKN1A;GADD45A;CDK1;WEE1;MDM2;YWHAQ;CHEK1;CDKN2D;CDC25A;CCNB1,0.6546219067187927,0.3050870687664027,0.5136730650903423,22,up
TBinLTBI,BIOCARTA_GABA_PATHWAY,0.8026247194109462,-0.5325176078019744,-0.9845871855538945,4,down,GABARAP;NSF;GPHN,NA,NA,NA,NA,NA
TBinLTBI,BIOCARTA_GATA3_PATHWAY,0.7530556993582836,0.4784886472718828,1.018007417617916,10,up,MAP2K3;NFATC2;GATA3;PRKAR1B;PRKAR1A;NFATC1;PRKACB,0.5806859460222711,0.21459627368264178,0.8089900024084693,10,up
TBinLTBI,BIOCARTA_GCR_PATHWAY,0.8810027278783209,0.36399992263414443,0.8737895222103894,16,up,NFKB1;RELA;NR3C1,0.7562637983528638,0.4582993549371628,0.10560547903455424,16,up
TBinLTBI,BIOCARTA_GH_PATHWAY,0.9810385954868567,0.2788225698035553,0.7258121719176687,23,up,SOCS1;IRS1;SOS1;JAK2;PLCG1;STAT5A;MAP2K1;PIK3CA,0.7378499357551939,0.4331673294895388,0.1693039635382714,23,up
TBinLTBI,BIOCARTA_GHRELIN_PATHWAY,0.8947586372003792,0.4558650402306576,0.8493236195696829,6,up,IGFBP3;RAPGEF5;IGFBP4;GHRL;IGFALS,NA,NA,NA,NA,NA
